model,param1_name,param2_name,param1,param2,replicate,seed,n_trials,sigma,prior_scale,theta_map_1,theta_map_2,objective_map,gradient_norm,original_pd,fd_pd,ad_pd,original_min_eig,fd_min_eig,ad_min_eig,original_log10_condition,fd_log10_condition,ad_log10_condition,original_ad_rel_error,fd_ad_rel_error,delta_loge_original_ad,delta_loge_fd_ad,original_numerical_failure,fd_numerical_failure,structural_laplace_failure
binary,alpha,beta,0.05,0.25,10,133,100,0.1,1.0,0.5128768011824124,0.1,69.91737818942731,1.4081174768421527,True,True,True,7.565085727891977,7.5653244915681945,7.565319448575352,0.31978395725575187,0.3197614208374233,0.31976160745905535,2.712004352126877e-05,3.586019212666553e-07,5.163019423548576e-06,-4.517371934298353e-07,False,False,False
binary,alpha,beta,0.05,0.25,11,134,100,0.1,1.0,0.509228425507271,0.1,69.80746595871682,0.2735327342407337,True,True,True,6.920741046342092,6.9215991277319455,6.921594707697101,0.37867650865223035,0.37863203114553334,0.3786321863008388,6.592505149351773e-05,3.6267502160412127e-07,7.231265884399818e-05,-4.5995685127309116e-07,False,False,False
binary,alpha,beta,0.05,0.25,12,135,100,0.1,1.0,0.4937836150805929,0.1,69.85280795599543,0.8619518752084925,True,True,True,9.368441207613353,9.368634636869682,9.368630949187292,0.25174945694017614,0.25176015150721254,0.2517601888270764,5.610177373761236e-05,3.3249120098931796e-07,3.260860680143196e-05,-3.5065404802026023e-07,False,False,False
binary,alpha,beta,0.05,0.25,13,136,100,0.1,1.0,0.46090109229497656,0.1,70.12493555902192,3.412536507596606,True,True,True,4.399186417853078,4.398970838940754,4.3989691800374695,0.6462266107884282,0.6462507354190624,0.6462508291960416,1.4873771870128531e-05,1.9421111932195548e-07,-2.1500108800864837e-05,-2.691470086801928e-07,False,False,False
binary,alpha,beta,0.05,0.25,14,137,100,0.1,1.0,0.4577622924997516,0.2736439607524012,69.49941127396251,1.8812616950290427e-07,True,True,True,7.329980457434046,7.330168511690644,7.330170118687567,0.39646393100058863,0.39644578252056906,0.39644571213332386,1.983069869438759e-05,1.0367163387028208e-07,4.8991475694037945e-06,1.381942240641365e-07,False,False,False
binary,alpha,beta,0.05,0.25,15,138,100,0.1,1.0,0.501659338339378,0.13664222447789673,69.73917485347768,1.5888218580782546e-08,True,True,True,8.062808725047846,8.06290255451314,8.062902157534781,0.29838914293445906,0.29837989073430204,0.2983799196581692,1.0779618909972937e-05,3.210086052981018e-08,9.693253986142736e-07,-1.5935341934891767e-08,False,False,False
binary,alpha,beta,0.05,0.25,16,139,100,0.1,1.0,0.46834183126782203,0.4103070493950439,69.02523031598805,1.7288250917028506e-07,True,True,True,7.937794974182118,7.938221595303656,7.9382198376955415,0.41674853570475523,0.41673025168289557,0.4167303231406423,2.4023230570986725e-05,9.573904245078314e-08,3.255470117835557e-05,-1.3914207386278576e-07,False,False,False
binary,alpha,beta,0.05,0.25,17,140,100,0.1,1.0,0.47369508575603153,0.16878949599594173,69.72372952577669,3.4532669361120913e-07,True,True,True,5.8394521396053,5.839534773933407,5.839532200572208,0.47647619065073615,0.4764712040403799,0.4764713264109971,4.952227210892969e-06,2.1982135350139708e-07,8.110098917768482e-06,-2.9979486271258793e-07,False,False,False
binary,alpha,beta,0.05,0.25,18,141,100,0.1,1.0,0.4969706801404286,0.1,69.88759816048608,1.126390941408418,True,True,True,7.862296747892389,7.862566991509521,7.862560813733913,0.3168045578003892,0.3167905703391052,0.31679072510415024,2.1287748115182323e-05,5.18162387216367e-07,1.7660304791888848e-05,-6.075404002103824e-07,False,False,False
binary,alpha,beta,0.05,0.25,19,142,100,0.1,1.0,0.5183036218764161,0.1,70.01660426815712,2.356506570322385,True,True,True,6.574371307114581,6.574728017475457,6.574727522116365,0.3905683532938896,0.39054776865512125,0.3905478299566776,2.35374690096324e-05,9.463359191879756e-08,3.055253445438666e-05,-4.76688910566736e-09,False,False,False
binary,alpha,beta,0.05,0.5,0,10123,100,0.1,1.0,0.5575898016301768,0.2357437660288539,69.54983596140421,3.553424150496195e-07,True,True,True,9.78103604567852,9.781669143249363,9.781664559897742,0.31753213032415617,0.3175051291605482,0.31750521377759616,2.8095084438658747e-05,3.2009081442208487e-07,3.326756643673434e-05,-3.71146526845223e-07,False,False,False
binary,alpha,beta,0.05,0.5,1,10124,100,0.1,1.0,0.5127009176800389,0.7419901625868364,68.32305307796577,1.3500311979441904e-07,True,True,True,4.99387859563656,4.994032390749177,4.994035275756661,0.7172942232325635,0.7172785684796577,0.7172783198280601,1.0129298448892276e-05,1.0980721675982594e-07,1.3064471900747776e-05,2.9142007917926094e-07,False,False,False
binary,alpha,beta,0.05,0.5,2,10125,100,0.1,1.0,0.4830236534011895,0.1,69.92684475668781,1.4135426411599854,True,True,True,5.422970285375733,5.423132180401921,5.423127417650582,0.5086630385962864,0.5086584370592163,0.5086587311401651,2.4618077208026028e-05,3.240597605012072e-07,2.4015753581352328e-05,-5.396560709414189e-07,False,False,False
binary,alpha,beta,0.05,0.5,3,10126,100,0.1,1.0,0.45630941655476887,0.1,70.2244963091297,4.2679357434849425,True,True,True,2.011016885128009,2.0109234069192894,2.010918357232699,0.9691288773824843,0.9691663894528174,0.9691673925331935,3.996772681372209e-05,3.346932518318998e-07,-4.653060955206456e-06,-1.3562924436882895e-06,False,False,False
binary,alpha,beta,0.05,0.5,4,10127,100,0.1,1.0,0.5029757964386312,0.1,69.87662457107346,1.1239837505172923,True,True,True,10.103857474571406,10.103992072801905,10.103988143182509,0.20255230488445933,0.20256564899155122,0.20256572436213194,5.750361212343047e-05,2.7871546357327963e-07,2.8382207943877802e-05,-3.021440022621391e-07,False,False,False
